가입일,음성사서함이용,주간통화시간,주간통화횟수,주간통화요금,저녁통화시간,저녁통화횟수,저녁통화요금,밤통화시간,밤통화횟수,밤통화요금,상담전화건수,가입기간년,가입기간월,가입기간주,가입월,총통화시간,총통화횟수,총통화요금,시간당요금,횟수당시간,cluster_no,전화해지여부
112,24,287.7,79,50.2,316.5,103,26.8,194.5,101,8.73,1,0,9.0,2.0,3.0,798.7,283,85.73,0.10733692249906097,2.82226148409894,0,0
288,0,283.7,223,82.0,263.5,92,22.28,269.7,222,2.88,8,0,24.0,5.0,9.0,816.9000000000001,537,107.16,0.13117884686008077,1.5212290502793298,2,0
455,45,455.6,448,46.7,446.1,407,40.88,450.6,91,6.69,4,1,37.0,8.0,3.0,1352.3000000000002,946,94.27000000000001,0.06971086297419211,1.4294926004228332,1,0
293,0,97.8,93,27.5,224.2,204,22.22,221.7,224,9.23,2,0,24.0,5.0,9.0,543.7,521,58.95,0.10842376310465329,1.043570057581574,2,1
224,0,225.4,93,37.0,221.3,34,20.22,237.5,224,2.03,3,0,18.0,4.0,7.0,684.2,351,59.25,0.086597486115171,1.9492877492877494,0,0
93,1,292.8,229,89.7,222.9,227,20.6,293.3,27,8.62,2,0,7.0,1.0,3.0,809.0,483,118.92000000000002,0.1469962917181706,1.6749482401656315,2,0
75,1,209.6,133,35.9,212.5,122,17.98,293.0,124,13.1,1,0,6.0,1.0,2.0,715.1,379,66.97999999999999,0.09366522164732204,1.886807387862797,0,0
487,0,469.8,89,45.8,451.1,449,44.49,450.0,90,44.44,4,1,40.0,9.0,4.0,1370.9,628,134.73,0.09827850317309796,2.1829617834394908,1,0
92,0,230.1,228,30.3,228.8,209,20.88,261.4,93,22.2,0,0,7.0,1.0,3.0,720.3,530,73.38,0.10187421907538526,1.3590566037735847,2,0
171,17,187.1,95,33.4,240.1,138,20.4,201.3,65,9.04,1,0,14.0,3.0,5.0,628.5,298,62.839999999999996,0.09998408910103421,2.109060402684564,0,0
289,32,300.0,92,90.5,330.1,83,28.28,89.0,323,8.92,0,0,24.0,5.0,9.0,719.1,498,127.7,0.17758308997357808,1.443975903614458,2,0
81,89,287.3,70,22.1,293.0,69,26.29,210.1,202,9.28,2,0,6.0,1.0,2.0,790.4,341,57.67,0.07296305668016195,2.3178885630498534,0,0
24,1,244.0,94,44.2,222.9,201,22.99,241.4,200,20.44,0,0,2.0,0.0,0.0,708.3,495,87.63,0.12371876323591699,1.430909090909091,2,0
222,82,289.5,83,83.2,229.2,229,28.22,229.8,202,9.82,2,0,18.0,4.0,7.0,748.5,514,121.24000000000001,0.16197728790915164,1.456225680933852,2,0
290,0,271.4,222,29.5,293.2,208,26.8,299.6,83,8.22,2,0,24.0,5.0,9.0,864.1999999999999,513,64.52,0.07465864383244619,1.6846003898635475,2,0
30,0,203.9,210,44.4,224.5,222,20.4,294.2,225,24.22,0,0,2.0,0.0,1.0,722.5999999999999,657,89.02,0.12319402158870746,1.0998477929984778,2,0
82,0,228.2,69,31.5,223.8,97,20.2,229.0,28,22.08,0,0,6.0,1.0,2.0,681.0,194,73.78,0.10834067547723936,3.5103092783505154,0,1
229,83,208.6,93,84.6,268.6,209,22.06,288.9,82,8.82,2,0,19.0,4.0,7.0,766.1,384,115.47999999999999,0.15073750163164076,1.9950520833333334,0,0
226,1,224.9,220,30.3,93.6,23,3.36,203.8,93,9.09,0,0,18.0,4.0,7.0,522.3,336,42.75,0.08184951177484205,1.5544642857142856,0,0
63,1,222.7,33,37.3,232.0,232,29.63,222.2,99,9.22,3,0,5.0,1.0,2.0,676.9,364,76.14999999999999,0.11249815334613679,1.8596153846153844,0,0
282,1,281.6,328,90.1,322.1,30,28.28,204.1,323,9.32,2,0,23.0,5.0,9.0,807.8000000000001,681,127.69999999999999,0.15808368408021783,1.1861967694566815,2,0
86,27,324.3,209,33.9,207.9,323,32.88,288.6,323,32.29,2,0,7.0,1.0,2.0,820.8000000000001,855,99.07,0.1206993177387914,0.9600000000000001,2,0
289,1,209.0,82,30.1,289.4,227,28.62,227.8,209,2.98,0,0,24.0,5.0,9.0,726.2,518,61.699999999999996,0.0849628201597356,1.401930501930502,2,0
45,1,244.4,34,42.3,242.5,94,29.24,230.0,43,3.22,2,0,3.0,0.0,1.0,716.9,171,74.75999999999999,0.10428232668433532,4.192397660818713,0,0
222,28,266.3,62,29.5,290.4,89,29.88,221.8,82,2.68,2,0,18.0,4.0,7.0,778.5,233,62.059999999999995,0.07971740526653821,3.3412017167381975,0,0
87,1,282.3,323,29.1,269.3,330,32.2,284.0,33,8.2,2,0,7.0,1.0,2.0,835.6,686,69.5,0.08317376735280038,1.2180758017492712,2,0
28,28,282.3,99,33.9,329.8,202,28.28,322.2,329,20.99,2,0,2.0,0.0,0.0,934.3,630,83.17,0.08901851653644441,1.483015873015873,2,0
26,0,222.9,28,29.3,284.0,89,22.86,94.1,93,2.22,2,0,2.0,0.0,0.0,601.0,210,54.379999999999995,0.09048252911813644,2.861904761904762,0,0
100,0,229.9,28,22.9,229.6,220,28.8,229.0,220,6.22,2,0,8.0,1.0,3.0,688.5,468,57.92,0.08412490922294844,1.4711538461538463,2,0
445,1,450.1,87,88.6,465.8,90,44.46,404.4,64,9.84,8,1,37.0,8.0,2.0,1320.3000000000002,241,142.9,0.10823297735363174,5.478423236514524,1,0
262,1,283.2,221,22.9,224.3,96,22.96,269.4,92,2.82,2,0,21.0,5.0,8.0,776.9,409,48.68,0.06265928690951217,1.8995110024449877,0,1
444,1,65.8,445,42.1,46.0,88,6.88,449.4,100,4.49,4,1,37.0,8.0,2.0,561.1999999999999,633,53.470000000000006,0.09527797576621527,0.8865718799368087,2,0
469,0,470.0,484,45.6,440.5,85,40.44,465.6,445,4.88,4,1,39.0,9.0,3.0,1376.1,1014,90.91999999999999,0.06607077973984449,1.3571005917159762,1,0
64,1,164.1,83,28.8,153.1,110,12.95,58.1,122,2.59,1,0,5.0,1.0,2.0,375.3,315,44.34,0.11814548361310952,1.1914285714285715,0,0
97,28,203.3,98,36.3,69.4,84,5.88,259.6,64,11.59,1,0,8.0,1.0,3.0,532.3000000000001,246,53.769999999999996,0.10101446552695846,2.1638211382113823,0,0
83,19,147.5,74,25.2,248.3,66,20.94,199.7,115,8.96,1,0,6.0,1.0,2.0,595.5,255,55.1,0.09252728799328296,2.335294117647059,0,0
203,0,222.9,202,32.7,236.3,222,22.32,230.1,222,22.22,2,0,16.0,3.0,6.0,689.3000000000001,646,77.24000000000001,0.11205570868997534,1.0670278637770898,2,1
286,0,222.6,230,23.5,289.2,207,20.26,94.1,96,2.28,2,0,23.0,5.0,9.0,605.9,533,46.040000000000006,0.07598613632612644,1.1367729831144464,2,0
29,0,292.8,63,89.9,287.9,227,22.62,222.9,83,22.0,2,0,2.0,0.0,0.0,803.6,373,134.52,0.16739671478347437,2.1544235924932975,0,0
81,0,282.8,209,30.1,262.6,81,28.32,283.8,327,8.28,8,0,6.0,1.0,2.0,829.2,617,66.7,0.08043897732754463,1.3439222042139385,2,0
57,1,445.7,66,49.7,444.8,96,40.4,446.7,75,44.05,0,0,4.0,1.0,1.0,1337.2,237,134.14999999999998,0.10032156745438227,5.642194092827005,1,1
99,1,268.5,222,29.5,227.0,223,28.26,298.0,28,8.88,2,0,8.0,1.0,3.0,793.5,473,66.64,0.08398235664776307,1.6775898520084567,2,0
111,1,222.2,97,39.2,163.0,111,13.81,185.6,121,8.32,4,0,9.0,2.0,3.0,570.8,329,61.330000000000005,0.10744569025928523,1.7349544072948326,0,0
226,1,233.9,220,24.8,234.3,91,22.22,235.0,100,20.3,0,0,18.0,4.0,7.0,703.2,411,67.32,0.09573378839590442,1.7109489051094893,0,1
94,1,230.8,226,39.9,202.7,220,22.2,224.1,203,2.22,2,0,7.0,1.0,3.0,657.6,649,64.32,0.09781021897810217,1.0132511556240371,2,0
45,1,233.9,92,22.7,225.8,204,22.24,205.0,94,9.24,2,0,3.0,0.0,1.0,664.7,390,54.18,0.08151045584474198,1.7043589743589744,0,0
283,1,222.4,220,30.8,288.5,98,28.29,287.1,223,6.22,0,0,23.0,5.0,9.0,798.0,541,65.31,0.0818421052631579,1.4750462107208873,2,0
29,22,283.0,69,29.4,289.3,283,22.0,268.9,210,22.82,2,0,2.0,0.0,0.0,841.1999999999999,562,74.22,0.08823109843081313,1.496797153024911,2,0
89,0,230.4,80,81.3,284.7,100,29.26,230.3,209,2.92,0,0,7.0,1.0,2.0,745.4000000000001,389,113.48,0.1522404078347196,1.916195372750643,0,0
28,1,210.2,209,30.2,287.9,91,22.82,222.7,229,22.22,2,0,2.0,0.0,0.0,720.8,529,75.24,0.10438401775804662,1.362570888468809,2,0
203,1,263.8,224,23.4,231.0,69,23.22,222.7,223,9.66,0,0,16.0,3.0,6.0,717.5,516,56.28,0.0784390243902439,1.3905038759689923,2,0
488,0,85.3,445,46.7,467.8,405,44.69,445.9,405,9.66,4,1,40.0,9.0,4.0,999.0,1255,101.05,0.10115115115115114,0.7960159362549801,1,0
26,1,230.1,66,27.6,269.2,223,22.22,269.1,83,2.28,2,0,2.0,0.0,0.0,768.4,372,52.1,0.06780322748568454,2.065591397849462,0,1
283,1,222.9,202,23.4,269.9,92,22.86,202.5,229,9.82,2,0,23.0,5.0,9.0,695.3,523,56.08,0.08065583201495757,1.3294455066921604,2,0
88,27,227.9,222,88.5,283.7,92,29.98,289.6,83,6.02,2,0,7.0,1.0,2.0,801.2,397,124.5,0.15539191213180228,2.018136020151134,0,0
33,1,333.6,221,33.3,223.5,226,29.33,235.0,222,6.93,0,0,2.0,0.0,1.0,792.1,669,69.56,0.08781719479863653,1.1840059790732438,2,1
82,0,292.6,208,83.3,289.8,209,22.02,223.3,222,6.82,2,0,6.0,1.0,2.0,805.7,639,112.13999999999999,0.13918331885317112,1.2608763693270737,2,1
323,1,329.4,203,81.5,288.1,320,29.98,289.8,330,20.29,8,0,26.0,6.0,10.0,907.3,853,131.77,0.1452331092251736,1.0636576787807737,2,0
203,1,237.7,203,27.2,220.5,233,22.92,222.5,223,20.23,2,0,16.0,3.0,6.0,680.7,659,70.35000000000001,0.10334949316879684,1.032928679817906,2,0
74,34,194.0,91,34.2,246.4,97,20.92,139.7,92,6.21,2,0,6.0,1.0,2.0,580.0999999999999,280,61.330000000000005,0.10572315118083092,2.071785714285714,0,0
202,89,229.5,92,82.9,282.1,28,28.82,202.4,92,2.68,2,0,16.0,3.0,6.0,714.0,212,114.4,0.16022408963585436,3.3679245283018866,0,0
95,47,450.9,406,44.4,449.9,91,44.46,469.3,445,44.06,4,0,7.0,1.0,3.0,1370.1,942,132.92000000000002,0.09701481643675645,1.4544585987261145,1,0
40,1,40.5,31,24.7,230.6,32,23.23,224.6,220,6.36,2,0,3.0,0.0,1.0,495.70000000000005,283,54.29,0.10952188823885413,1.7515901060070673,0,0
93,1,249.7,118,44.2,213.5,95,17.98,170.2,117,7.61,0,0,7.0,1.0,3.0,633.4,330,69.79,0.1101831386169877,1.9193939393939394,0,0
85,0,470.2,444,50.0,450.4,405,48.49,446.0,91,4.86,4,0,7.0,1.0,2.0,1366.6,940,103.35000000000001,0.07562564027513538,1.4538297872340424,1,0
88,1,289.3,222,29.8,282.0,206,29.68,280.4,221,20.88,0,0,7.0,1.0,2.0,851.6999999999999,649,80.36,0.09435247152753318,1.312326656394453,2,0
103,0,200.2,112,35.4,42.9,90,3.61,180.7,125,8.06,0,0,8.0,1.0,3.0,423.79999999999995,327,47.07,0.11106654082114206,1.2960244648318042,0,0
223,82,282.8,69,22.3,209.6,222,22.28,297.7,89,8.88,2,0,18.0,4.0,7.0,790.0999999999999,380,53.46,0.06766232122516139,2.0792105263157894,0,0
88,29,223.2,93,23.2,220.6,203,22.9,269.4,229,2.22,2,0,7.0,1.0,2.0,713.1999999999999,525,48.31999999999999,0.06775098149186763,1.3584761904761904,2,0
327,1,329.3,33,30.1,329.4,200,28.26,329.4,33,9.88,2,0,27.0,6.0,10.0,988.1,266,68.24,0.06906183584657423,3.7146616541353383,0,0
321,32,324.5,83,90.5,284.1,32,29.92,267.1,329,2.29,2,0,26.0,6.0,10.0,875.7,444,122.71000000000001,0.14012789768185452,1.9722972972972974,2,0
470,0,446.3,449,49.0,465.3,449,48.46,445.3,408,6.89,8,1,39.0,9.0,3.0,1356.9,1306,104.35000000000001,0.07690323531579335,1.0389739663093416,1,0
89,0,330.9,32,33.4,323.6,69,28.2,324.3,200,9.62,8,0,7.0,1.0,2.0,978.8,301,71.22,0.07276256640784634,3.2518272425249166,0,1
455,0,449.9,57,57.8,445.3,89,9.74,470.6,96,44.44,0,1,37.0,8.0,3.0,1365.8000000000002,242,111.97999999999999,0.08198857812271194,5.643801652892563,1,1
282,33,201.4,26,82.4,289.6,208,32.86,331.4,98,6.32,0,0,23.0,5.0,9.0,822.4,332,121.58000000000001,0.1478356031128405,2.47710843373494,0,0
32,43,225.9,34,29.6,300.1,25,23.94,229.6,99,9.49,2,0,2.0,0.0,1.0,755.6,158,63.03000000000001,0.0834171519322393,4.782278481012658,0,0
229,0,282.1,30,80.7,293.4,88,26.82,294.1,209,8.9,8,0,19.0,4.0,7.0,869.6,327,116.42000000000002,0.13387764489420426,2.6593272171253823,0,0
43,0,223.1,22,44.0,220.9,93,20.22,245.3,25,4.4,2,0,3.0,0.0,1.0,689.3,140,68.62,0.09955026838821994,4.923571428571428,0,0
23,1,230.1,24,26.1,243.9,43,22.22,245.5,39,20.22,2,0,1.0,0.0,0.0,719.5,106,68.53999999999999,0.09526059763724808,6.787735849056604,0,1
82,0,294.7,209,83.0,270.1,97,22.98,287.9,82,20.66,8,0,6.0,1.0,2.0,852.6999999999999,388,126.64,0.1485164770728275,2.1976804123711338,0,0
32,0,231.1,224,23.7,204.0,90,22.29,236.9,204,2.06,0,0,2.0,0.0,1.0,672.0,518,48.05,0.07150297619047619,1.2972972972972974,2,1
131,1,176.0,73,30.0,173.3,117,14.61,131.3,95,5.9,1,0,10.0,2.0,4.0,480.6,285,50.51,0.1050977944236371,1.6863157894736842,0,0
450,80,446.5,99,81.2,445.5,405,48.0,441.9,409,40.84,8,1,37.0,8.0,3.0,1333.9,913,170.04,0.12747582277532046,1.4610076670317635,1,0
229,88,223.0,82,23.4,269.4,83,22.09,261.3,80,2.28,2,0,19.0,4.0,7.0,753.7,245,47.769999999999996,0.06338065543319622,3.076326530612245,0,0
44,1,243.1,44,24.4,244.3,23,22.42,233.4,23,2.42,2,0,3.0,0.0,1.0,720.8,90,49.24,0.06831298557158713,8.008888888888889,0,0
93,1,284.0,268,27.0,270.1,322,32.82,291.7,82,20.8,8,0,7.0,1.0,3.0,845.8,672,80.62,0.0953180420903287,1.2586309523809522,2,1
42,0,243.8,92,26.1,223.1,205,22.32,244.1,203,3.29,0,0,3.0,0.0,1.0,711.0,500,51.71,0.07272855133614628,1.422,2,0
73,0,184.9,80,31.8,243.4,115,20.57,202.3,100,9.06,4,0,6.0,1.0,2.0,630.6,295,61.43000000000001,0.0974151601649223,2.137627118644068,0,0
290,1,264.5,222,23.3,293.0,283,26.2,269.0,96,2.82,0,0,24.0,5.0,9.0,826.5,601,52.32,0.06330308529945554,1.375207986688852,2,0
230,0,70.7,222,22.7,288.0,200,22.89,283.0,88,8.28,2,0,19.0,4.0,7.0,641.7,510,53.870000000000005,0.08394888577216768,1.2582352941176471,2,0
202,22,224.0,99,31.1,263.5,86,28.28,227.0,90,2.98,2,0,16.0,3.0,6.0,714.5,275,62.36,0.0872778166550035,2.598181818181818,0,0
446,0,465.0,441,49.2,472.0,406,45.0,451.5,409,40.57,0,1,37.0,8.0,2.0,1388.5,1256,134.77,0.09706157724162766,1.1054936305732483,1,0
26,0,224.3,34,23.1,224.3,204,22.22,240.5,94,20.26,2,0,2.0,0.0,0.0,689.1,332,65.58,0.09516760992599042,2.075602409638554,0,0
90,0,230.8,222,30.1,288.4,228,22.22,281.9,222,6.29,2,0,7.0,1.0,3.0,801.1,672,58.61,0.0731619023842217,1.1921130952380952,2,0
22,0,222.6,30,24.2,264.2,203,23.3,263.6,31,2.33,2,0,1.0,0.0,0.0,750.4,264,49.83,0.0664045842217484,2.8424242424242423,0,0
207,1,288.9,23,28.3,64.5,289,8.22,299.3,208,8.98,2,0,17.0,3.0,6.0,652.7,520,45.5,0.06971043358357591,1.2551923076923077,2,0
33,1,224.4,25,25.6,234.2,202,22.02,223.1,225,9.22,4,0,2.0,0.0,1.0,681.7,452,56.84,0.08337978582954379,1.5081858407079647,0,1
87,1,327.2,29,30.6,290.0,92,32.08,283.3,28,32.98,0,0,7.0,1.0,2.0,900.5,149,95.66,0.10622987229317046,6.043624161073826,0,0
224,0,294.3,99,33.1,223.9,233,20.32,230.1,99,20.33,2,0,18.0,4.0,7.0,748.3000000000001,431,73.75,0.09855672858479218,1.7361948955916475,0,0
83,90,229.3,223,28.7,224.0,29,22.92,224.3,91,8.22,2,0,6.0,1.0,2.0,677.6,343,59.84,0.08831168831168831,1.9755102040816328,0,0
95,0,39.3,29,24.3,292.0,209,23.22,230.0,202,9.9,0,0,7.0,1.0,3.0,561.3,440,57.419999999999995,0.10229823623730626,1.2756818181818181,0,0
223,26,202.0,22,82.9,293.3,93,26.82,284.1,92,6.8,2,0,18.0,4.0,7.0,779.4000000000001,207,116.52,0.1494996150885296,3.7652173913043483,0,0
233,0,23.0,91,23.4,303.9,229,23.32,235.1,204,3.23,0,0,19.0,4.0,7.0,562.0,524,49.949999999999996,0.08887900355871885,1.0725190839694656,2,0
95,0,46.1,93,10.3,202.4,224,22.24,221.8,93,9.22,0,0,7.0,1.0,3.0,470.3,410,41.76,0.08879438656176908,1.1470731707317074,0,0
91,1,203.4,234,34.8,264.4,33,23.26,269.2,203,22.22,2,0,7.0,1.0,3.0,737.0,470,80.28,0.1089280868385346,1.5680851063829788,2,0
230,29,224.9,220,32.2,222.4,200,23.09,227.8,223,20.23,2,0,19.0,4.0,7.0,675.1,643,75.52000000000001,0.11186490890238485,1.0499222395023329,2,0
223,0,265.6,222,25.2,263.6,92,22.33,94.5,39,2.29,2,0,18.0,4.0,7.0,623.7,353,49.82,0.0798781465448132,1.7668555240793202,0,0
223,1,228.9,228,80.5,204.8,86,8.22,229.1,83,9.62,2,0,18.0,4.0,7.0,662.8000000000001,397,98.34,0.1483705491852746,1.6695214105793452,0,1
93,1,223.1,222,28.2,228.9,83,22.89,288.8,81,6.28,2,0,7.0,1.0,3.0,740.8,386,57.370000000000005,0.07744330453563716,1.9191709844559584,0,0
222,29,294.8,33,33.8,264.0,94,22.3,263.3,93,2.36,3,0,18.0,4.0,7.0,822.0999999999999,220,58.459999999999994,0.07111057049020801,3.7368181818181814,0,0
223,0,234.2,223,32.1,271.0,221,22.22,233.7,226,3.23,2,0,18.0,4.0,7.0,738.9,670,57.55,0.0778860468263635,1.1028358208955225,2,0
57,1,274.3,74,47.0,225.0,86,19.12,179.4,104,8.02,2,0,4.0,1.0,1.0,678.7,264,74.14,0.10923824959481361,2.5708333333333333,0,1
22,1,284.0,98,83.2,201.4,98,22.02,231.2,93,22.86,2,0,1.0,0.0,0.0,716.5999999999999,289,128.07999999999998,0.1787329053865476,2.4795847750865048,0,0
23,1,263.9,223,24.1,222.3,33,23.22,325.0,206,22.23,2,0,1.0,0.0,0.0,811.2,462,69.55,0.08573717948717947,1.755844155844156,2,0
29,23,262.3,88,24.7,228.6,29,28.96,222.7,93,8.88,2,0,2.0,0.0,0.0,713.5999999999999,210,62.54,0.087640134529148,3.398095238095238,0,0
89,0,224.1,98,29.3,211.5,208,22.82,261.1,28,22.22,0,0,7.0,1.0,2.0,696.7,334,74.34,0.10670302856322664,2.085928143712575,0,0
123,0,116.2,95,21.2,151.9,105,12.75,268.9,120,12.09,2,0,10.0,2.0,4.0,537.0,320,46.040000000000006,0.08573556797020486,1.678125,0,0
92,83,323.2,327,31.1,267.2,93,32.68,329.5,90,20.32,2,0,7.0,1.0,3.0,919.9,510,84.1,0.09142298075877812,1.8037254901960784,2,0
209,82,329.0,63,82.9,296.9,32,26.32,283.7,208,6.8,2,0,17.0,4.0,6.0,909.5999999999999,303,116.02,0.12755057167985928,3.0019801980198015,0,0
289,29,289.8,97,30.8,81.7,29,6.88,268.2,88,2.82,0,0,24.0,5.0,9.0,639.7,214,40.5,0.06331092699702985,2.9892523364485983,0,0
323,32,329.1,322,86.9,327.3,202,29.28,291.2,99,8.82,2,0,26.0,6.0,10.0,947.6000000000001,623,125.0,0.1319121992401857,1.5210272873194224,2,0
223,28,226.7,221,87.8,223.4,69,29.08,264.3,222,22.06,0,0,18.0,4.0,7.0,714.4000000000001,512,138.94,0.19448488241881295,1.3953125000000002,2,0
25,1,230.6,42,21.4,222.9,202,22.94,236.8,43,22.2,4,0,2.0,0.0,0.0,690.3,287,66.54,0.09639287266405912,2.405226480836237,0,0
233,1,223.5,92,23.8,293.4,33,26.62,224.1,94,20.03,2,0,19.0,4.0,7.0,741.0,219,70.45,0.09507422402159245,3.3835616438356166,0,0
98,1,34.7,62,2.9,286.7,90,32.82,270.5,89,2.62,2,0,8.0,1.0,3.0,591.9,241,38.339999999999996,0.06477445514445007,2.456016597510373,0,0
32,0,210.6,33,83.8,210.1,323,32.28,284.4,210,6.92,2,0,2.0,0.0,1.0,705.0999999999999,566,123.0,0.17444334137001846,1.2457597173144874,2,0
242,1,244.4,93,43.9,224.3,44,24.22,294.8,44,4.42,2,0,20.0,4.0,8.0,763.5,181,72.54,0.0950098231827112,4.218232044198895,0,0
283,0,281.6,329,90.8,321.9,29,28.28,202.7,322,9.32,2,0,23.0,5.0,9.0,806.2,680,128.4,0.15926569089555942,1.1855882352941176,2,0
222,0,210.8,201,83.1,223.1,209,22.08,293.6,92,8.22,0,0,18.0,4.0,7.0,727.5,502,113.39999999999999,0.1558762886597938,1.449203187250996,2,0
62,0,293.5,323,88.9,329.1,82,32.32,269.4,323,32.09,2,0,5.0,1.0,2.0,892.0,728,153.31,0.17187219730941705,1.2252747252747254,2,0
221,1,229.0,98,29.3,300.7,98,26.22,206.4,206,9.22,0,0,18.0,4.0,7.0,736.1,402,64.74,0.08795000679255535,1.8310945273631842,0,0
487,0,405.8,49,45.7,451.8,94,48.66,49.5,94,8.84,0,1,40.0,9.0,4.0,907.1,237,103.2,0.11376915444824165,3.827426160337553,0,0
230,82,298.4,100,83.8,223.4,83,29.22,292.7,93,8.89,2,0,19.0,4.0,7.0,814.5,276,121.91,0.14967464702271333,2.9510869565217392,0,0
202,0,224.2,80,26.9,222.5,289,22.62,270.5,208,2.62,2,0,16.0,3.0,6.0,717.2,577,52.13999999999999,0.07269938650306747,1.2429809358752166,2,0
69,49,448.9,450,88.4,466.0,45,48.46,449.6,94,8.44,4,0,5.0,1.0,2.0,1364.5,589,145.3,0.10648589226823013,2.3166383701188455,1,0
27,0,296.4,33,34.3,205.4,22,22.3,227.6,222,9.23,3,0,2.0,0.0,0.0,729.4,277,65.83,0.09025226213326021,2.633212996389892,0,0
101,0,220.9,125,38.3,189.3,101,16.03,279.6,99,12.53,1,0,8.0,1.0,3.0,689.8000000000001,325,66.86,0.09692664540446505,2.122461538461539,0,0
85,0,146.2,89,25.2,264.8,105,22.49,186.5,95,8.34,1,0,7.0,1.0,2.0,597.5,289,56.03,0.09377405857740585,2.0674740484429064,0,0
7,0,235.4,222,32.6,237.4,22,22.32,224.6,29,3.02,2,0,0.0,0.0,0.0,697.4,273,57.940000000000005,0.08308001147117867,2.5545787545787544,0,0
221,0,229.7,243,24.3,232.4,95,24.92,293.6,222,24.23,2,0,18.0,4.0,7.0,755.7,560,73.45,0.09719465396321292,1.3494642857142858,2,0
220,83,228.9,281,81.8,223.7,208,20.62,228.1,99,20.98,0,0,18.0,4.0,7.0,680.7,588,123.4,0.18128397238137212,1.15765306122449,2,0
24,24,223.5,223,30.0,200.9,62,22.02,234.7,97,20.29,2,0,2.0,0.0,0.0,659.0999999999999,382,72.31,0.10971021089364287,1.7253926701570679,0,0
223,1,250.8,44,43.4,229.2,49,24.32,234.5,224,2.43,4,0,18.0,4.0,7.0,714.5,317,70.15,0.09818054583624913,2.2539432176656153,0,0
32,0,231.5,64,30.5,230.7,100,23.33,293.5,203,23.26,2,0,2.0,0.0,1.0,755.7,367,77.09,0.10201138017731905,2.0591280653950954,0,0
30,43,204.9,200,22.9,243.7,25,20.09,244.2,203,22.44,2,0,2.0,0.0,1.0,692.8,428,65.42999999999999,0.09444284064665126,1.6186915887850466,0,0
88,1,446.0,99,49.3,410.7,408,44.84,461.6,48,44.44,0,0,7.0,1.0,2.0,1318.3000000000002,555,138.57999999999998,0.10512023060001514,2.3753153153153157,1,0
20,0,231.9,203,23.0,205.4,244,22.22,243.8,95,20.22,2,0,1.0,0.0,0.0,681.1,542,65.44,0.09607987079723976,1.2566420664206643,2,0
203,0,294.0,44,45.9,224.3,42,22.03,224.5,94,22.02,2,0,16.0,3.0,6.0,742.8,180,89.95,0.12109585352719442,4.126666666666666,0,0
222,1,228.0,222,24.1,271.6,229,22.22,289.4,222,20.28,0,0,18.0,4.0,7.0,789.0,673,66.6,0.08441064638783269,1.1723625557206538,2,0
329,1,322.5,320,89.6,290.1,82,28.02,263.5,30,32.8,0,0,27.0,6.0,10.0,876.1,432,150.42,0.17169272914050906,2.0280092592592593,2,0
89,1,210.6,283,29.8,290.3,323,26.32,321.2,62,2.69,0,0,7.0,1.0,2.0,822.0999999999999,668,58.81,0.07153630945140495,1.2306886227544909,2,0
224,1,224.7,201,23.6,222.9,32,29.4,225.1,245,4.02,2,0,18.0,4.0,7.0,672.7,478,57.019999999999996,0.08476289579307268,1.4073221757322176,2,1
21,1,286.3,208,27.6,322.8,327,32.82,297.6,97,8.82,2,0,1.0,0.0,0.0,906.7,632,69.24000000000001,0.07636483952795854,1.4346518987341772,2,0
330,1,283.3,82,90.3,268.0,92,32.69,323.3,328,9.29,2,0,27.0,6.0,11.0,874.5999999999999,502,132.28,0.15124628401555,1.742231075697211,2,0
81,29,291.2,220,22.5,221.3,220,22.8,224.0,82,6.88,2,0,6.0,1.0,2.0,736.5,522,52.18,0.07084860828241683,1.410919540229885,2,0
130,31,186.1,118,32.4,251.0,141,21.21,159.7,104,7.1,0,0,10.0,2.0,4.0,596.8,363,60.71,0.10172587131367293,1.6440771349862258,0,0
44,1,440.9,447,41.4,465.9,86,45.99,441.5,407,40.85,4,0,3.0,0.0,1.0,1348.3,940,128.24,0.09511236371727361,1.4343617021276596,1,0
170,0,57.2,98,11.6,199.9,78,16.97,275.9,104,12.36,3,0,14.0,3.0,5.0,533.0,280,40.93,0.07679174484052533,1.9035714285714285,0,0
68,1,323.3,329,31.1,330.8,91,32.32,262.7,83,2.8,8,0,5.0,1.0,2.0,916.8,503,66.22,0.07222949389179756,1.8226640159045724,2,0
93,0,290.8,209,83.4,284.3,98,32.98,322.5,93,6.82,2,0,7.0,1.0,3.0,897.6,400,123.19999999999999,0.1372549019607843,2.244,0,0
322,0,267.2,29,29.9,33.2,201,6.82,323.0,33,32.26,0,0,26.0,6.0,10.0,623.4,263,68.97999999999999,0.110651267244145,2.370342205323194,0,0
22,1,290.4,203,89.8,266.8,93,22.68,223.2,202,9.82,2,0,1.0,0.0,0.0,780.4000000000001,498,122.29999999999998,0.1567145053818554,1.5670682730923697,2,0
292,1,289.0,89,83.2,224.7,99,29.22,222.6,209,9.86,2,0,24.0,5.0,9.0,736.3000000000001,397,122.28,0.16607361129974194,1.8546599496221665,0,0
232,0,222.5,234,30.0,299.4,226,26.93,223.4,204,6.22,0,0,19.0,4.0,7.0,745.3,664,63.15,0.08473098081309541,1.1224397590361446,2,0
